date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:43:38	289217/289217	---M--	200	added ('OK')	image/jpeg	etag:%22v45cc%22	http://1.bp.blogspot.com/-KrpFOGOeb1g/UnsXcDIjQLI/AAAAAAAARco/199YlHC4Ca8/s1600/IMAG0262.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-KrpFOGOeb1g/UnsXcDIjQLI/AAAAAAAARco/199YlHC4Ca8/s1600/IMAG0262.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:43:44	33245/33245	---M--	200	added ('OK')	image/jpeg	etag:%22v45d3%22	http://4.bp.blogspot.com/-Hg5g1W-VC58/UnsXfRqAtLI/AAAAAAAARdE/UOXBCCt7teo/s320/IMAG0309.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-Hg5g1W-VC58/UnsXfRqAtLI/AAAAAAAARdE/UOXBCCt7teo/s320/IMAG0309.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:43:45	203935/203935	---M--	200	added ('OK')	image/jpeg	etag:%22v45cf%22	http://3.bp.blogspot.com/-E6U4NdBSlOY/UnsXdaBjPsI/AAAAAAAARc4/CU7UmR-qZiM/s1600/IMAG0281.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-E6U4NdBSlOY/UnsXdaBjPsI/AAAAAAAARc4/CU7UmR-qZiM/s1600/IMAG0281.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:43:51	34014/34014	---M--	200	added ('OK')	image/jpeg	etag:%22v45d7%22	http://4.bp.blogspot.com/--xx6tBQ2hHE/UnsXhN-ydnI/AAAAAAAARdQ/UXCH49QZGJI/s320/IMAG0311.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/--xx6tBQ2hHE/UnsXhN-ydnI/AAAAAAAARdQ/UXCH49QZGJI/s320/IMAG0311.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:43:56	179949/179949	---M--	200	added ('OK')	image/jpeg	etag:%22v45d2%22	http://3.bp.blogspot.com/-xuO_BPGU9NE/UnsXennwLGI/AAAAAAAARdA/yN0u2JKXjfk/s1600/IMAG0285.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-xuO_BPGU9NE/UnsXennwLGI/AAAAAAAARdA/yN0u2JKXjfk/s1600/IMAG0285.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:43:59	18142/18142	---M--	200	added ('OK')	image/jpeg	etag:%22v45d9%22	http://4.bp.blogspot.com/-9Agz5ky_FkA/UnsXhbDgT9I/AAAAAAAARdY/Jc2gVNZzUSQ/s320/IMAG0315.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-9Agz5ky_FkA/UnsXhbDgT9I/AAAAAAAARdY/Jc2gVNZzUSQ/s320/IMAG0315.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:44:32	250691/250691	---M--	200	added ('OK')	image/jpeg	etag:%22v45d9%22	http://4.bp.blogspot.com/-9Agz5ky_FkA/UnsXhbDgT9I/AAAAAAAARdY/Jc2gVNZzUSQ/s1600/IMAG0315.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-9Agz5ky_FkA/UnsXhbDgT9I/AAAAAAAARdY/Jc2gVNZzUSQ/s1600/IMAG0315.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:44:35	18080/18080	---M--	200	added ('OK')	image/jpeg	etag:%22v45d8%22	http://2.bp.blogspot.com/-JTpw4iMG3A8/UnsXhXvYIJI/AAAAAAAARdU/zW182CODhWs/s320/IMAG0317.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-JTpw4iMG3A8/UnsXhXvYIJI/AAAAAAAARdU/zW182CODhWs/s320/IMAG0317.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:44:36	228175/228175	---M--	200	added ('OK')	image/jpeg	etag:%22v45d8%22	http://2.bp.blogspot.com/-JTpw4iMG3A8/UnsXhXvYIJI/AAAAAAAARdU/zW182CODhWs/s1600/IMAG0317.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-JTpw4iMG3A8/UnsXhXvYIJI/AAAAAAAARdU/zW182CODhWs/s1600/IMAG0317.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:44:37	381655/381655	---M--	200	added ('OK')	image/jpeg	etag:%22v45d3%22	http://4.bp.blogspot.com/-Hg5g1W-VC58/UnsXfRqAtLI/AAAAAAAARdE/UOXBCCt7teo/s1600/IMAG0309.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-Hg5g1W-VC58/UnsXfRqAtLI/AAAAAAAARdE/UOXBCCt7teo/s1600/IMAG0309.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:44:41	364100/364100	---M--	200	added ('OK')	image/jpeg	etag:%22v45d7%22	http://4.bp.blogspot.com/--xx6tBQ2hHE/UnsXhN-ydnI/AAAAAAAARdQ/UXCH49QZGJI/s1600/IMAG0311.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/--xx6tBQ2hHE/UnsXhN-ydnI/AAAAAAAARdQ/UXCH49QZGJI/s1600/IMAG0311.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:44:42	34696/34696	---M--	200	added ('OK')	image/jpeg	etag:%22v45df%22	http://3.bp.blogspot.com/-GTwf_TOB_OE/UnsXklnDLdI/AAAAAAAARdw/TYJo2d6Fg1I/s320/IMAG0324.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-GTwf_TOB_OE/UnsXklnDLdI/AAAAAAAARdw/TYJo2d6Fg1I/s320/IMAG0324.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:44:44	17144/17144	---M--	200	added ('OK')	image/jpeg	etag:%22v45de%22	http://4.bp.blogspot.com/-KLGAHhOM9Xk/UnsXj_NoL5I/AAAAAAAARds/Qg8bkEi8EDQ/s320/IMAG1962.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-KLGAHhOM9Xk/UnsXj_NoL5I/AAAAAAAARds/Qg8bkEi8EDQ/s320/IMAG1962.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:44:47	11173/11173	---M--	200	added ('OK')	image/jpeg	etag:%22v45dd%22	http://1.bp.blogspot.com/-KvmWntn8avM/UnsXj_kB69I/AAAAAAAARdo/LVlzZW2OB1I/s320/IMAG1972.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-KvmWntn8avM/UnsXj_kB69I/AAAAAAAARdo/LVlzZW2OB1I/s320/IMAG1972.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:45:09	166218/166218	---M--	200	added ('OK')	image/jpeg	etag:%22v45dd%22	http://1.bp.blogspot.com/-KvmWntn8avM/UnsXj_kB69I/AAAAAAAARdo/LVlzZW2OB1I/s1600/IMAG1972.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-KvmWntn8avM/UnsXj_kB69I/AAAAAAAARdo/LVlzZW2OB1I/s1600/IMAG1972.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:45:15	30124/30124	---M--	200	added ('OK')	image/jpeg	etag:%22v45ec%22	http://3.bp.blogspot.com/-KmsyWAB4gRA/Unsb16QRsSI/AAAAAAAARes/4ctnQiYUimw/s320/IMG_20130928_220206.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-KmsyWAB4gRA/Unsb16QRsSI/AAAAAAAARes/4ctnQiYUimw/s320/IMG_20130928_220206.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:45:20	270412/270412	---M--	200	added ('OK')	image/jpeg	etag:%22v45de%22	http://4.bp.blogspot.com/-KLGAHhOM9Xk/UnsXj_NoL5I/AAAAAAAARds/Qg8bkEi8EDQ/s1600/IMAG1962.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-KLGAHhOM9Xk/UnsXj_NoL5I/AAAAAAAARds/Qg8bkEi8EDQ/s1600/IMAG1962.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:45:24	21210/21210	---M--	200	added ('OK')	image/jpeg	etag:%22v45e1%22	http://3.bp.blogspot.com/-MKvbADcCMPM/UnsXmLEsQGI/AAAAAAAAReA/lLdS32o8QJs/s320/IMAG1994.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-MKvbADcCMPM/UnsXmLEsQGI/AAAAAAAAReA/lLdS32o8QJs/s320/IMAG1994.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:45:28	254553/254553	---M--	200	added ('OK')	image/jpeg	etag:%22v45ec%22	http://3.bp.blogspot.com/-KmsyWAB4gRA/Unsb16QRsSI/AAAAAAAARes/4ctnQiYUimw/s1600/IMG_20130928_220206.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-KmsyWAB4gRA/Unsb16QRsSI/AAAAAAAARes/4ctnQiYUimw/s1600/IMG_20130928_220206.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:45:32	22578/22578	---M--	200	added ('OK')	image/jpeg	etag:%22v45e7%22	http://2.bp.blogspot.com/-WMV2yUnEInQ/UnsXoNqbKbI/AAAAAAAAReQ/tJmHH9De698/s320/IMAG2060.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-WMV2yUnEInQ/UnsXoNqbKbI/AAAAAAAAReQ/tJmHH9De698/s320/IMAG2060.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:46:00	277775/277775	---M--	200	added ('OK')	image/jpeg	etag:%22v45e1%22	http://3.bp.blogspot.com/-MKvbADcCMPM/UnsXmLEsQGI/AAAAAAAAReA/lLdS32o8QJs/s1600/IMAG1994.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-MKvbADcCMPM/UnsXmLEsQGI/AAAAAAAAReA/lLdS32o8QJs/s1600/IMAG1994.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:46:00	221384/221384	---M--	200	added ('OK')	image/jpeg	etag:%22v45e7%22	http://2.bp.blogspot.com/-WMV2yUnEInQ/UnsXoNqbKbI/AAAAAAAAReQ/tJmHH9De698/s1600/IMAG2060.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-WMV2yUnEInQ/UnsXoNqbKbI/AAAAAAAAReQ/tJmHH9De698/s1600/IMAG2060.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:46:01	3001/3001	---M-Z	200	added ('OK')	application/atom+xml	etag:W/%2226854c25-aae1-4452-ac8a-f6b3e3d97a3f%22	http://usa.philkuo.com/feeds/8780643818529924170/comments/default	C:/Users/Philip/Desktop/test/Phil's%20Blog/usa.philkuo.com/feeds/8780643818529924170/comments/default	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:01	180489/180489	---M--	200	added ('OK')	image/jpeg	etag:%22v45e9%22	http://4.bp.blogspot.com/-VL3atvkMfHc/UnsXpmTBMvI/AAAAAAAAReg/d2aJtAjJn78/s1600/IMAG2062.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-VL3atvkMfHc/UnsXpmTBMvI/AAAAAAAAReg/d2aJtAjJn78/s1600/IMAG2062.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:46:02	15400/15400	---M--	200	added ('OK')	image/jpeg	etag:%22v45e9%22	http://4.bp.blogspot.com/-VL3atvkMfHc/UnsXpmTBMvI/AAAAAAAAReg/d2aJtAjJn78/s320/IMAG2062.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-VL3atvkMfHc/UnsXpmTBMvI/AAAAAAAAReg/d2aJtAjJn78/s320/IMAG2062.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:46:06	24054/24054	---M--	200	added ('OK')	image/jpeg	etag:%22v44bd%22	http://4.bp.blogspot.com/-60P47DSNZA0/UnnBv1yT6qI/AAAAAAAARLw/wI6rM6QF518/s320/IMAG1134.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-60P47DSNZA0/UnnBv1yT6qI/AAAAAAAARLw/wI6rM6QF518/s320/IMAG1134.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:10	18792/18792	---M--	200	added ('OK')	image/jpeg	etag:%22v43a2%22	http://4.bp.blogspot.com/-Qfpw3Qp-XlE/UnknVqG6-jI/AAAAAAAAQ6I/yES_T0Ms2o4/s320/IMAG1116.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-Qfpw3Qp-XlE/UnknVqG6-jI/AAAAAAAAQ6I/yES_T0Ms2o4/s320/IMAG1116.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:22	688518/688518	---M--	200	added ('OK')	image/jpeg	etag:%22v45df%22	http://3.bp.blogspot.com/-GTwf_TOB_OE/UnsXklnDLdI/AAAAAAAARdw/TYJo2d6Fg1I/s1600/IMAG0324.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-GTwf_TOB_OE/UnsXklnDLdI/AAAAAAAARdw/TYJo2d6Fg1I/s1600/IMAG0324.jpg	(from http://usa.philkuo.com/2013/11/RandomPics-1.2.html)
11:46:26	20725/20725	---M--	200	added ('OK')	image/jpeg	etag:%22v44b3%22	http://1.bp.blogspot.com/-TBrTcY3b_dg/Unknt1lx8PI/AAAAAAAARLI/-40dp5g0U10/s320/IMAG1119.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-TBrTcY3b_dg/Unknt1lx8PI/AAAAAAAARLI/-40dp5g0U10/s320/IMAG1119.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:30	168527/168527	---M--	200	added ('OK')	image/jpeg	etag:%22v43a2%22	http://4.bp.blogspot.com/-Qfpw3Qp-XlE/UnknVqG6-jI/AAAAAAAAQ6I/yES_T0Ms2o4/s1600/IMAG1116.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-Qfpw3Qp-XlE/UnknVqG6-jI/AAAAAAAAQ6I/yES_T0Ms2o4/s1600/IMAG1116.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:30	183009/183009	---M--	200	added ('OK')	image/jpeg	etag:%22v44bd%22	http://4.bp.blogspot.com/-60P47DSNZA0/UnnBv1yT6qI/AAAAAAAARLw/wI6rM6QF518/s1600/IMAG1134.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-60P47DSNZA0/UnnBv1yT6qI/AAAAAAAARLw/wI6rM6QF518/s1600/IMAG1134.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:34	22495/22495	---M--	200	added ('OK')	image/jpeg	etag:%22v43ab%22	http://3.bp.blogspot.com/-qNTX6Qog__k/Unkn5VaEB4I/AAAAAAAAQ6s/DP39ivhid6g/s320/IMAG1120.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-qNTX6Qog__k/Unkn5VaEB4I/AAAAAAAAQ6s/DP39ivhid6g/s320/IMAG1120.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:37	15771/15771	---M--	200	added ('OK')	image/jpeg	etag:%22v43b1%22	http://4.bp.blogspot.com/-KaWcZ4Hck0E/UnkoGQtkl1I/AAAAAAAAQ7E/u_fBxU0Yeb8/s320/IMAG1122.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-KaWcZ4Hck0E/UnkoGQtkl1I/AAAAAAAAQ7E/u_fBxU0Yeb8/s320/IMAG1122.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:50	249316/249316	---M--	200	added ('OK')	image/jpeg	etag:%22v44b3%22	http://1.bp.blogspot.com/-TBrTcY3b_dg/Unknt1lx8PI/AAAAAAAARLI/-40dp5g0U10/s1600/IMAG1119.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-TBrTcY3b_dg/Unknt1lx8PI/AAAAAAAARLI/-40dp5g0U10/s1600/IMAG1119.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:53	19222/19222	---M--	200	added ('OK')	image/jpeg	etag:%22v43b7%22	http://2.bp.blogspot.com/-zyPd8k4r_JQ/UnkoUQlhKaI/AAAAAAAAQ7c/F8lEmXXOIzs/s320/IMAG1124.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-zyPd8k4r_JQ/UnkoUQlhKaI/AAAAAAAAQ7c/F8lEmXXOIzs/s320/IMAG1124.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:46:56	164648/164648	---M--	200	added ('OK')	image/jpeg	etag:%22v43b1%22	http://4.bp.blogspot.com/-KaWcZ4Hck0E/UnkoGQtkl1I/AAAAAAAAQ7E/u_fBxU0Yeb8/s1600/IMAG1122.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/4.bp.blogspot.com/-KaWcZ4Hck0E/UnkoGQtkl1I/AAAAAAAAQ7E/u_fBxU0Yeb8/s1600/IMAG1122.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:47:00	17011/17011	---M--	200	added ('OK')	image/jpeg	etag:%22v43ba%22	http://1.bp.blogspot.com/-YkULdmJyA2U/UnkobFqUrpI/AAAAAAAAQ7o/6ckVPZFuYvo/s320/IMAG1126.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-YkULdmJyA2U/UnkobFqUrpI/AAAAAAAAQ7o/6ckVPZFuYvo/s320/IMAG1126.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:47:09	200694/200694	---M--	200	added ('OK')	image/jpeg	etag:%22v43b7%22	http://2.bp.blogspot.com/-zyPd8k4r_JQ/UnkoUQlhKaI/AAAAAAAAQ7c/F8lEmXXOIzs/s1600/IMAG1124.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-zyPd8k4r_JQ/UnkoUQlhKaI/AAAAAAAAQ7c/F8lEmXXOIzs/s1600/IMAG1124.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:47:14	26497/26497	---M--	200	added ('OK')	image/jpeg	etag:%22v43c0%22	http://2.bp.blogspot.com/-NZzcxGUF7PI/UnkoyFPSQdI/AAAAAAAAQ8A/rOhasxpe9Dc/s320/IMAG1128.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-NZzcxGUF7PI/UnkoyFPSQdI/AAAAAAAAQ8A/rOhasxpe9Dc/s320/IMAG1128.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:47:18	332150/332150	---M--	200	added ('OK')	image/jpeg	etag:%22v43ab%22	http://3.bp.blogspot.com/-qNTX6Qog__k/Unkn5VaEB4I/AAAAAAAAQ6s/DP39ivhid6g/s1600/IMAG1120.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-qNTX6Qog__k/Unkn5VaEB4I/AAAAAAAAQ6s/DP39ivhid6g/s1600/IMAG1120.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:47:25	39648/39648	---M--	200	added ('OK')	image/jpeg	etag:%22v4369%22	http://1.bp.blogspot.com/-DbxFjLaVn00/UnkkRywrKEI/AAAAAAAAQ2k/dISF9B7-zuw/s320/IMAG1130.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-DbxFjLaVn00/UnkkRywrKEI/AAAAAAAAQ2k/dISF9B7-zuw/s320/IMAG1130.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:47:32	239367/239367	---M--	200	added ('OK')	image/jpeg	etag:%22v43ba%22	http://1.bp.blogspot.com/-YkULdmJyA2U/UnkobFqUrpI/AAAAAAAAQ7o/6ckVPZFuYvo/s1600/IMAG1126.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-YkULdmJyA2U/UnkobFqUrpI/AAAAAAAAQ7o/6ckVPZFuYvo/s1600/IMAG1126.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:47:37	28618/28618	---M--	200	added ('OK')	image/jpeg	etag:%22v437b%22	http://1.bp.blogspot.com/-trxTaYeM-hw/UnklNiTFxbI/AAAAAAAAQ3s/Mi6-80krdQU/s320/IMAG1136.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-trxTaYeM-hw/UnklNiTFxbI/AAAAAAAAQ3s/Mi6-80krdQU/s320/IMAG1136.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:48:11	441268/441268	---M--	200	added ('OK')	image/jpeg	etag:%22v43c0%22	http://2.bp.blogspot.com/-NZzcxGUF7PI/UnkoyFPSQdI/AAAAAAAAQ8A/rOhasxpe9Dc/s1600/IMAG1128.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-NZzcxGUF7PI/UnkoyFPSQdI/AAAAAAAAQ8A/rOhasxpe9Dc/s1600/IMAG1128.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:48:16	32709/32709	---M--	200	added ('OK')	image/jpeg	etag:%22v437e%22	http://1.bp.blogspot.com/-mUQlWgi9Uok/UnklcWD0yOI/AAAAAAAAQ34/oreGY_mAE0I/s320/IMAG1137.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-mUQlWgi9Uok/UnklcWD0yOI/AAAAAAAAQ34/oreGY_mAE0I/s320/IMAG1137.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:48:42	548679/548679	---M--	200	added ('OK')	image/jpeg	etag:%22v4369%22	http://1.bp.blogspot.com/-DbxFjLaVn00/UnkkRywrKEI/AAAAAAAAQ2k/dISF9B7-zuw/s1600/IMAG1130.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-DbxFjLaVn00/UnkkRywrKEI/AAAAAAAAQ2k/dISF9B7-zuw/s1600/IMAG1130.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:48:47	30908/30908	---M--	200	added ('OK')	image/jpeg	etag:%22v4538%22	http://3.bp.blogspot.com/-qazeeCl3M-M/UnrXZCkcZkI/AAAAAAAARTc/qLQxv-376QY/s320/IMAG1170.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-qazeeCl3M-M/UnrXZCkcZkI/AAAAAAAARTc/qLQxv-376QY/s320/IMAG1170.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:48:48	518295/518295	---M--	200	added ('OK')	image/jpeg	etag:%22v437b%22	http://1.bp.blogspot.com/-trxTaYeM-hw/UnklNiTFxbI/AAAAAAAAQ3s/Mi6-80krdQU/s1600/IMAG1136.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-trxTaYeM-hw/UnklNiTFxbI/AAAAAAAAQ3s/Mi6-80krdQU/s1600/IMAG1136.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:48:53	24275/24275	---M--	200	added ('OK')	image/jpeg	etag:%22v44b9%22	http://2.bp.blogspot.com/-2TpF5Qdk6ik/UnnBVu_fkRI/AAAAAAAARLc/LY79OSsF_zQ/s320/IMAG1139.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-2TpF5Qdk6ik/UnnBVu_fkRI/AAAAAAAARLc/LY79OSsF_zQ/s320/IMAG1139.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:49:10	581475/581475	---M--	200	added ('OK')	image/jpeg	etag:%22v437e%22	http://1.bp.blogspot.com/-mUQlWgi9Uok/UnklcWD0yOI/AAAAAAAAQ34/oreGY_mAE0I/s1600/IMAG1137.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-mUQlWgi9Uok/UnklcWD0yOI/AAAAAAAAQ34/oreGY_mAE0I/s1600/IMAG1137.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:49:14	21287/21287	---M--	200	added ('OK')	image/jpeg	etag:%22v44cc%22	http://1.bp.blogspot.com/-WBaY9H_t-y0/UnnDg9SC3hI/AAAAAAAARMs/rHT96gt6TeU/s320/IMAG1142.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/1.bp.blogspot.com/-WBaY9H_t-y0/UnnDg9SC3hI/AAAAAAAARMs/rHT96gt6TeU/s320/IMAG1142.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:49:32	468109/468109	---M--	200	added ('OK')	image/jpeg	etag:%22v4538%22	http://3.bp.blogspot.com/-qazeeCl3M-M/UnrXZCkcZkI/AAAAAAAARTc/qLQxv-376QY/s1600/IMAG1170.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/3.bp.blogspot.com/-qazeeCl3M-M/UnrXZCkcZkI/AAAAAAAARTc/qLQxv-376QY/s1600/IMAG1170.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:49:35	18595/18595	---M--	200	added ('OK')	image/jpeg	etag:%22v44cd%22	http://2.bp.blogspot.com/-sfxcQjSDKTM/UnnDg1Cxs3I/AAAAAAAARMs/jNSmzc-KWf4/s320/IMAG1141.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-sfxcQjSDKTM/UnnDg1Cxs3I/AAAAAAAARMs/jNSmzc-KWf4/s320/IMAG1141.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
11:49:37	307747/307747	---M--	200	added ('OK')	image/jpeg	etag:%22v44b9%22	http://2.bp.blogspot.com/-2TpF5Qdk6ik/UnnBVu_fkRI/AAAAAAAARLc/LY79OSsF_zQ/s1600/IMAG1139.jpg	C:/Users/Philip/Desktop/test/Phil's%20Blog/2.bp.blogspot.com/-2TpF5Qdk6ik/UnnBVu_fkRI/AAAAAAAARLc/LY79OSsF_zQ/s1600/IMAG1139.jpg	(from http://usa.philkuo.com/2013/11/my-artwork-been-chosen-as-third-place.html)
